epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,393.472,0.68391,0.87268,0.57751,0.8376,0,0.93663,0.97458,0.989,0.84465,0.93135,0.96908,0.98755,0.73937,0.53813,0.66607,0.43701,0.79061,0,0.00128753,0.00128753,0.00128753
12,429.654,0.70463,0.90062,0.55534,0.83754,0,0.9562,0.96154,0.98212,0.8351,0.95563,0.96703,0.9864,0.72602,0.55009,0.65397,0.43689,0.79364,0,0.00127338,0.00127338,0.00127338
13,465.244,0.68787,0.85439,0.54306,0.83457,0,0.95632,0.96226,0.98888,0.85123,0.95088,0.9573,0.98571,0.7498,0.53763,0.61652,0.43297,0.78784,0,0.00125923,0.00125923,0.00125923
14,501.665,0.6769,0.8086,0.51572,0.83091,0,0.9781,0.98165,0.99328,0.86244,0.9781,0.98165,0.99328,0.75668,0.50928,0.58991,0.40639,0.7858,0,0.00124509,0.00124509,0.00124509
15,537.963,0.64599,0.83656,0.49694,0.82748,0,0.96334,0.96703,0.99236,0.85044,0.95657,0.96154,0.98646,0.74853,0.5122,0.63831,0.40177,0.7921,0,0.00123094,0.00123094,0.00123094
16,574.141,0.6283,0.77968,0.47644,0.828,0,0.94605,0.96342,0.98666,0.85646,0.95143,0.96859,0.98762,0.78452,0.51268,0.61025,0.40741,0.78689,0,0.00121679,0.00121679,0.00121679
17,609.815,0.62999,0.80479,0.47362,0.82016,0,0.94625,0.96728,0.99047,0.86656,0.94097,0.9634,0.98967,0.76638,0.47698,0.59987,0.38628,0.77817,0,0.00120265,0.00120265,0.00120265
18,645.966,0.61686,0.74993,0.46235,0.82265,0,0.9597,0.95604,0.98999,0.87138,0.9597,0.95604,0.98541,0.74588,0.49499,0.62831,0.38287,0.7826,0,0.0011885,0.0011885,0.0011885
19,681.804,0.62511,0.77168,0.4651,0.82283,0,0.97713,0.97802,0.99332,0.88262,0.97713,0.97802,0.99332,0.77331,0.4881,0.61719,0.37032,0.78218,0,0.00117435,0.00117435,0.00117435
20,717.785,0.60772,0.74696,0.44753,0.81613,0,0.99241,0.95604,0.99249,0.88128,0.99241,0.95604,0.99249,0.77501,0.45202,0.55456,0.37264,0.77641,0,0.00116021,0.00116021,0.00116021
21,754.299,0.60769,0.75111,0.43998,0.81708,0,0.96388,0.96154,0.9849,0.87124,0.96714,0.97802,0.98756,0.76394,0.47431,0.61788,0.37032,0.78362,0,0.00114606,0.00114606,0.00114606
22,790.933,0.58901,0.7102,0.43111,0.81193,0,0.97434,0.95604,0.99232,0.87859,0.96874,0.95055,0.99184,0.76828,0.48895,0.58653,0.3739,0.77765,0,0.00113191,0.00113191,0.00113191
23,827.529,0.59968,0.72192,0.43434,0.82356,0,0.97415,0.96703,0.99313,0.88224,0.97415,0.96703,0.9929,0.79404,0.45439,0.55969,0.3441,0.77484,0,0.00111776,0.00111776,0.00111776
24,863.56,0.57901,0.69387,0.41906,0.8144,0,0.94942,0.98352,0.99226,0.87477,0.93881,0.97253,0.98692,0.77233,0.46675,0.56662,0.36728,0.77887,0,0.00110362,0.00110362,0.00110362
25,899.59,0.56675,0.70629,0.41781,0.81234,0,0.98311,0.95963,0.99288,0.89231,0.98314,0.96098,0.99313,0.78458,0.43414,0.55715,0.35759,0.77219,0,0.00108947,0.00108947,0.00108947
26,935.599,0.57062,0.68929,0.41601,0.81497,0,0.99441,0.9766,0.9941,0.89341,0.98881,0.97111,0.9902,0.78399,0.43539,0.55673,0.35048,0.77755,0,0.00107532,0.00107532,0.00107532
27,971.9,0.58035,0.73074,0.40761,0.81076,0,0.97656,0.96154,0.99153,0.89706,0.98214,0.96703,0.9929,0.80035,0.4487,0.55537,0.34793,0.77311,0,0.00106118,0.00106118,0.00106118
28,1008.07,0.56264,0.66974,0.40102,0.81158,0,0.9425,0.98901,0.99229,0.90459,0.94773,0.99451,0.99317,0.80191,0.42923,0.54407,0.33293,0.7728,0,0.00104703,0.00104703,0.00104703
29,1044.26,0.54916,0.67375,0.38798,0.80947,0,0.95941,0.96703,0.99113,0.88718,0.96745,0.97971,0.99275,0.7584,0.46848,0.57006,0.35399,0.77871,0,0.00103288,0.00103288,0.00103288
30,1080.42,0.57392,0.68575,0.39765,0.81216,0,0.96344,0.96703,0.99143,0.8972,0.96344,0.96703,0.99143,0.78307,0.41167,0.56145,0.33777,0.76876,0,0.00101873,0.00101873,0.00101873
31,1116.65,0.54716,0.66644,0.38647,0.8079,0,0.95713,0.98146,0.99054,0.9008,0.95713,0.98146,0.99054,0.7815,0.4043,0.55639,0.32944,0.76552,0,0.00100459,0.00100459,0.00100459
32,1152.74,0.55306,0.67973,0.3882,0.81176,0,0.96006,0.99451,0.9938,0.90057,0.9677,0.97802,0.99396,0.79151,0.43055,0.57692,0.3222,0.76942,0,0.00099044,0.00099044,0.00099044
33,1189.06,0.53992,0.6515,0.38109,0.80681,0,0.9868,0.98901,0.99425,0.90217,0.9868,0.98901,0.99425,0.79218,0.41095,0.54229,0.32916,0.76627,0,0.000976293,0.000976293,0.000976293
34,1224.59,0.53202,0.65502,0.38094,0.80705,0,0.98119,0.97802,0.99395,0.90421,0.98305,0.98352,0.99383,0.78061,0.39371,0.56342,0.31507,0.76176,0,0.000962146,0.000962146,0.000962146
35,1260.03,0.5401,0.65478,0.37698,0.80531,0,0.96943,0.98352,0.99424,0.90806,0.96943,0.98352,0.99424,0.79155,0.41225,0.54743,0.32315,0.7651,0,0.000947999,0.000947999,0.000947999
36,1295.36,0.54353,0.66472,0.37737,0.8062,0,0.98888,0.97682,0.99437,0.91048,0.98337,0.97445,0.99271,0.80161,0.4103,0.52365,0.31204,0.76742,0,0.000933851,0.000933851,0.000933851
37,1330.88,0.52632,0.62439,0.3703,0.80882,0,0.98463,0.98901,0.99456,0.91363,0.98463,0.98901,0.99456,0.80192,0.40182,0.51458,0.31709,0.76762,0,0.000919704,0.000919704,0.000919704
38,1366.29,0.52734,0.62201,0.36852,0.80361,0,0.97256,0.97365,0.99331,0.90281,0.97256,0.97365,0.99331,0.78328,0.43092,0.50571,0.32714,0.77113,0,0.000905557,0.000905557,0.000905557
39,1401.55,0.49574,0.58935,0.35757,0.80641,0,0.98655,0.98901,0.99429,0.91039,0.98404,0.98901,0.99429,0.79384,0.39901,0.51819,0.31829,0.7661,0,0.00089141,0.00089141,0.00089141
40,1436.89,0.52254,0.65073,0.36414,0.80518,0,0.97251,0.98901,0.99383,0.91997,0.97708,0.99451,0.99434,0.80473,0.3985,0.53683,0.31687,0.76415,0,0.000877263,0.000877263,0.000877263
41,1472.27,0.51495,0.62205,0.36656,0.80614,0,0.9841,0.97253,0.99418,0.92741,0.98893,0.98173,0.99445,0.79678,0.38895,0.54507,0.31026,0.76387,0,0.000863116,0.000863116,0.000863116
42,1507.51,0.5254,0.64066,0.36685,0.80303,0,0.98896,0.98419,0.99456,0.91976,0.98896,0.98419,0.99456,0.79399,0.38654,0.54174,0.30701,0.76231,0,0.000848969,0.000848969,0.000848969
43,1542.99,0.50839,0.59317,0.3614,0.80688,0,0.98212,0.97802,0.99383,0.91274,0.98087,0.97802,0.9935,0.79952,0.39623,0.53506,0.32225,0.76419,0,0.000834822,0.000834822,0.000834822
44,1578.34,0.49599,0.59501,0.35546,0.80075,0,0.98312,0.98901,0.99412,0.90427,0.98312,0.98901,0.99412,0.76987,0.40656,0.54043,0.32146,0.76747,0,0.000820675,0.000820675,0.000820675
45,1613.66,0.51735,0.60643,0.35963,0.80275,0,0.9707,1,0.99312,0.91213,0.96536,0.99451,0.99301,0.80795,0.39013,0.50516,0.30972,0.76565,0,0.000806528,0.000806528,0.000806528
46,1649.03,0.50051,0.5874,0.35218,0.79872,0,0.97276,0.98094,0.99308,0.90484,0.96192,0.97156,0.98972,0.80014,0.39244,0.54695,0.31377,0.76527,0,0.00079238,0.00079238,0.00079238
47,1684.31,0.49412,0.58806,0.3517,0.79908,0,0.98249,0.99451,0.99478,0.92353,0.98249,0.99451,0.99478,0.80439,0.37825,0.49107,0.30042,0.76035,0,0.000778233,0.000778233,0.000778233
48,1720.54,0.50908,0.59375,0.35112,0.79985,0,0.97709,0.99451,0.99456,0.92332,0.97709,0.99451,0.99451,0.80766,0.36184,0.513,0.28373,0.75748,0,0.000764086,0.000764086,0.000764086
49,1756.24,0.48738,0.58417,0.34223,0.79662,0,0.98857,0.99451,0.99456,0.92977,0.98857,0.99451,0.99456,0.79878,0.37647,0.51437,0.29759,0.76197,0,0.000749939,0.000749939,0.000749939
50,1791.58,0.49266,0.60563,0.34259,0.79968,0,0.9763,0.98901,0.99434,0.92627,0.9763,0.98901,0.99434,0.80203,0.37733,0.51755,0.29143,0.76166,0,0.000735792,0.000735792,0.000735792
51,1826.97,0.48758,0.5638,0.34114,0.79554,0,0.97685,1,0.99428,0.92297,0.97685,1,0.99428,0.80683,0.36322,0.54578,0.29498,0.76033,0,0.000721645,0.000721645,0.000721645
52,1862.21,0.49042,0.59353,0.33835,0.79902,0,0.97643,0.97253,0.99383,0.92743,0.97643,0.97253,0.99383,0.80934,0.36968,0.51428,0.29129,0.75778,0,0.000707498,0.000707498,0.000707498
53,1897.37,0.47174,0.55275,0.33686,0.79793,0,0.97844,0.99734,0.994,0.9195,0.97844,0.99734,0.994,0.79877,0.39207,0.51758,0.29782,0.76056,0,0.000693351,0.000693351,0.000693351
54,1932.82,0.48819,0.57825,0.33981,0.80105,0,0.98899,0.9867,0.99467,0.92738,0.98899,0.9867,0.99467,0.8196,0.37042,0.4849,0.29342,0.76033,0,0.000679204,0.000679204,0.000679204
55,1968.08,0.48351,0.58915,0.34063,0.79664,0,0.98716,0.98901,0.99473,0.92887,0.98716,0.98901,0.99473,0.81682,0.37029,0.50831,0.28227,0.75979,0,0.000665057,0.000665057,0.000665057
56,2003.51,0.47817,0.58573,0.33371,0.79162,0,0.97511,0.98352,0.99431,0.91913,0.98056,0.98901,0.99462,0.80147,0.38908,0.51696,0.29237,0.76251,0,0.000650909,0.000650909,0.000650909
57,2038.87,0.46139,0.54904,0.32038,0.79316,0,0.98701,0.99451,0.99473,0.92684,0.98701,0.99451,0.99473,0.81399,0.36383,0.50397,0.27775,0.75887,0,0.000636762,0.000636762,0.000636762
58,2074.24,0.46754,0.55031,0.32894,0.79378,0,0.98147,0.98352,0.99425,0.9211,0.98147,0.98352,0.99425,0.80428,0.37607,0.5203,0.28567,0.76107,0,0.000622615,0.000622615,0.000622615
59,2109.44,0.47646,0.55192,0.33156,0.79668,0,0.9945,0.99421,0.99489,0.92536,0.9945,0.99421,0.99489,0.80085,0.36814,0.48649,0.28035,0.76008,0,0.000608468,0.000608468,0.000608468
60,2144.8,0.46679,0.53993,0.32489,0.79364,0,0.98339,0.99451,0.99484,0.92704,0.98339,0.99451,0.99484,0.8064,0.37758,0.51602,0.27865,0.76164,0,0.000594321,0.000594321,0.000594321
61,2180.91,0.45587,0.5508,0.31792,0.7922,0,0.99452,0.99751,0.995,0.92818,0.99452,0.99751,0.995,0.82371,0.36163,0.48138,0.26792,0.75775,0,0.000580174,0.000580174,0.000580174
62,2217.25,0.46582,0.55969,0.32554,0.79386,0,0.97227,1,0.99446,0.91891,0.97726,1,0.99456,0.82008,0.36945,0.48185,0.28425,0.7612,0,0.000566027,0.000566027,0.000566027
63,2253.44,0.45847,0.56073,0.32375,0.79317,0,0.98105,0.99451,0.99445,0.93611,0.98105,0.99451,0.99445,0.8234,0.34869,0.48158,0.26783,0.7556,0,0.00055188,0.00055188,0.00055188
64,2289.62,0.45523,0.55062,0.31788,0.7949,0,0.99023,0.99451,0.99489,0.92571,0.98476,0.98901,0.99385,0.80019,0.35867,0.48672,0.27992,0.75796,0,0.000537733,0.000537733,0.000537733
65,2326.01,0.46797,0.54692,0.32641,0.79467,0,0.98703,0.99451,0.99489,0.93357,0.98703,0.99451,0.99489,0.80824,0.37115,0.48847,0.26894,0.75974,0,0.000523586,0.000523586,0.000523586
66,2362.11,0.45106,0.53084,0.31788,0.79331,0,0.97566,0.99451,0.99467,0.92866,0.97566,0.99451,0.99467,0.82605,0.34692,0.46704,0.27567,0.75458,0,0.000509438,0.000509438,0.000509438
67,2397.95,0.44916,0.53796,0.31518,0.79348,0,0.99564,0.99451,0.995,0.93504,0.99564,0.99451,0.995,0.82199,0.33712,0.48037,0.27484,0.75515,0,0.000495291,0.000495291,0.000495291
68,2434.2,0.44465,0.52801,0.31026,0.79118,0,0.98888,0.97767,0.99447,0.93636,0.98888,0.97767,0.99447,0.81662,0.33631,0.4722,0.27161,0.75394,0,0.000481144,0.000481144,0.000481144
69,2469.7,0.4542,0.54565,0.3135,0.79291,0,0.98346,0.98033,0.99462,0.93252,0.98331,0.98901,0.99417,0.80218,0.35939,0.48447,0.27527,0.75511,0,0.000466997,0.000466997,0.000466997
70,2504.97,0.45472,0.54828,0.31416,0.79576,0,0.99692,0.99451,0.995,0.93736,0.99692,0.99451,0.995,0.81372,0.34066,0.4783,0.26847,0.75569,0,0.00045285,0.00045285,0.00045285
71,2540.32,0.44799,0.54568,0.31385,0.79726,0,0.9945,0.99406,0.99495,0.93657,0.9945,0.99406,0.99495,0.81837,0.35225,0.49191,0.2668,0.75572,0,0.000438703,0.000438703,0.000438703
72,2575.6,0.43689,0.51511,0.30647,0.79122,0,0.99261,0.99451,0.99495,0.93467,0.99261,0.99451,0.99495,0.81635,0.35147,0.47055,0.27011,0.75556,0,0.000424556,0.000424556,0.000424556
73,2610.84,0.43255,0.52285,0.30366,0.79145,0,0.98715,1,0.99489,0.93446,0.99381,0.99451,0.995,0.82127,0.34598,0.47977,0.26621,0.75428,0,0.000410409,0.000410409,0.000410409
74,2646.77,0.44312,0.515,0.30662,0.79525,0,1,0.97776,0.99495,0.93716,1,0.97776,0.99495,0.81337,0.35459,0.49001,0.26343,0.75585,0,0.000396262,0.000396262,0.000396262
75,2682.91,0.43428,0.51446,0.30414,0.79283,0,0.99453,0.99939,0.995,0.93578,0.99453,0.99939,0.995,0.82141,0.34399,0.46589,0.26743,0.75578,0,0.000382115,0.000382115,0.000382115
76,2718.61,0.42369,0.49883,0.2968,0.79058,0,0.99427,0.99451,0.995,0.93787,0.99427,0.99451,0.995,0.81816,0.33968,0.49396,0.26776,0.75484,0,0.000367967,0.000367967,0.000367967
77,2753.82,0.43661,0.50579,0.30082,0.79499,0,0.99305,1,0.995,0.9353,0.99305,1,0.995,0.81171,0.34617,0.4965,0.26138,0.75634,0,0.00035382,0.00035382,0.00035382
78,2789.01,0.43086,0.51863,0.30085,0.79129,0,0.98912,0.99942,0.995,0.93772,0.98912,0.99942,0.995,0.81563,0.34007,0.47067,0.257,0.75564,0,0.000339673,0.000339673,0.000339673
79,2824.83,0.42812,0.50869,0.29685,0.78663,0,0.99394,0.99451,0.995,0.93708,0.99394,0.99451,0.995,0.81629,0.33171,0.47738,0.2555,0.75528,0,0.000325526,0.000325526,0.000325526
80,2860.27,0.43234,0.52645,0.30414,0.79157,0,0.98708,0.99451,0.99489,0.9374,0.98708,0.99451,0.99489,0.82041,0.32829,0.44943,0.25661,0.75199,0,0.000311379,0.000311379,0.000311379
81,2895.45,0.4279,0.51394,0.29662,0.79103,0,0.9939,0.99451,0.99489,0.93715,0.9939,0.99451,0.99489,0.80923,0.32788,0.48116,0.26042,0.7533,0,0.000297232,0.000297232,0.000297232
82,2930.82,0.41182,0.48468,0.28612,0.78785,0,0.99139,0.98901,0.99489,0.94083,0.99139,0.98901,0.99489,0.81891,0.32125,0.44834,0.25035,0.75242,0,0.000283085,0.000283085,0.000283085
83,2966.17,0.42649,0.51912,0.29823,0.78947,0,0.99686,0.99451,0.995,0.93449,0.99686,0.99451,0.995,0.82236,0.32793,0.43962,0.25325,0.75209,0,0.000268938,0.000268938,0.000268938
84,3001.93,0.42723,0.5035,0.29409,0.78857,0,0.99157,0.98901,0.99484,0.94272,0.99157,0.98901,0.99484,0.8267,0.3281,0.44611,0.26104,0.75345,0,0.000254791,0.000254791,0.000254791
85,3038.25,0.41547,0.50255,0.29038,0.78999,0,0.99449,0.99207,0.99495,0.94131,0.99449,0.99207,0.99495,0.82373,0.32725,0.45031,0.25583,0.75221,0,0.000240644,0.000240644,0.000240644
86,3073.89,0.42018,0.51123,0.29085,0.78715,0,0.99506,0.98352,0.99489,0.94448,0.99506,0.98352,0.99489,0.83531,0.32556,0.45325,0.25092,0.75315,0,0.000226497,0.000226497,0.000226497
87,3109.8,0.40683,0.49537,0.28716,0.7858,0,0.9959,0.98901,0.99495,0.94173,0.9959,0.98901,0.99495,0.8297,0.32158,0.46107,0.25248,0.75274,0,0.000212349,0.000212349,0.000212349
88,3145.96,0.41692,0.49197,0.28933,0.7864,0,0.98361,1,0.99489,0.94395,0.98361,1,0.99489,0.82123,0.32067,0.45551,0.24535,0.75156,0,0.000198202,0.000198202,0.000198202
89,3181.78,0.40288,0.48194,0.28584,0.78524,0,0.99671,0.99451,0.995,0.94671,0.99671,0.99451,0.995,0.82261,0.32618,0.46024,0.25074,0.75321,0,0.000184055,0.000184055,0.000184055
90,3218.41,0.41489,0.48807,0.28751,0.78469,0,0.99724,0.99451,0.995,0.94831,0.99724,0.99451,0.995,0.82863,0.32124,0.45432,0.24499,0.75469,0,0.000169908,0.000169908,0.000169908
91,3252.42,0.37259,0.43827,0.27146,0.78524,0,0.99274,0.99451,0.995,0.94015,0.99274,0.99451,0.995,0.82229,0.33149,0.46455,0.25037,0.75616,0,0.000155761,0.000155761,0.000155761
92,3285.41,0.38454,0.45981,0.28001,0.78154,0,0.99797,0.99451,0.995,0.93524,0.99797,0.99451,0.995,0.81713,0.33059,0.45011,0.24871,0.75593,0,0.000141614,0.000141614,0.000141614
93,3318.42,0.37101,0.46105,0.27131,0.77995,0,0.99832,0.99451,0.995,0.93872,0.99832,0.99451,0.995,0.82255,0.33019,0.44533,0.25249,0.75491,0,0.000127467,0.000127467,0.000127467
94,3351.42,0.38545,0.45916,0.27298,0.78129,0,0.99207,0.99451,0.99495,0.94202,0.99207,0.99451,0.99495,0.82157,0.32267,0.44721,0.25055,0.75389,0,0.00011332,0.00011332,0.00011332
95,3384.41,0.36186,0.44465,0.26428,0.78352,0,0.99449,0.9919,0.99489,0.93863,0.99449,0.9919,0.99489,0.81711,0.33188,0.46766,0.2509,0.75526,0,9.91726e-05,9.91726e-05,9.91726e-05
96,3417.29,0.361,0.43594,0.26417,0.77668,0,0.9945,0.9943,0.99489,0.93871,0.9945,0.9943,0.99489,0.81761,0.32029,0.46243,0.24289,0.75408,0,8.50255e-05,8.50255e-05,8.50255e-05
97,3450,0.35904,0.42643,0.26221,0.78023,0,0.99045,0.99451,0.99489,0.9401,0.99045,0.99451,0.99489,0.82138,0.31555,0.45555,0.24581,0.75241,0,7.08784e-05,7.08784e-05,7.08784e-05
98,3483.01,0.36587,0.44557,0.26596,0.77973,0,0.99449,0.99206,0.99495,0.94504,0.99449,0.99206,0.99495,0.82537,0.3119,0.46584,0.24641,0.7516,0,5.67313e-05,5.67313e-05,5.67313e-05
99,3515.9,0.36435,0.43722,0.26585,0.78235,0,0.99105,0.98901,0.99484,0.94409,0.99105,0.98901,0.99484,0.82026,0.30995,0.45933,0.24431,0.75124,0,4.25842e-05,4.25842e-05,4.25842e-05
100,3548.72,0.3668,0.445,0.26185,0.77687,0,0.97811,1,0.99478,0.94327,0.97811,1,0.99478,0.82472,0.30895,0.45867,0.24274,0.75184,0,2.84371e-05,2.84371e-05,2.84371e-05
